1		Shippu						58.14372859077709
2		Sanne						56.88170133417589
3		HP						53.359599699970566
4		Shunsuke						52.93844592838176
5		Gucci						52.892221058566406
6		Raikin						52.673375011567536
7		Chape						52.663566210739205
8		Kounotori						52.58071147437441
9		まっすん						52.41105589077344
10		muro						51.97147114570589
11		Kobobi						51.80859855528896
12		sheik						51.72803649739254
13		Mave						51.47207416843502
14		caioicy						51.23499492774997
15		Falpan						50.710466615935054
16		Aisengobay						50.4280614300237
17		Natsu						49.69326895344288
18		Blassy						49.46656801502234
19		aMSa						49.4193641974183
20		NEG						49.222215121184334
21		NyxTheShield						48.78131526771587
22		Pipo						48.726548074270575
23		わっち(watch)						48.70843620281493
24		Rocket						48.7059039258515
25		Zera						48.60816809821797
26		nagaimo						48.42530099018073
27		kodo						48.08134576231214
28		meHunk3						47.774448312867364
29		IzZI127						47.32915555382652
30		gaR						47.29654591948856
31		Plata						47.019080533511676
32		NDJ						46.828358701341095
33		Takuwan						46.73698045383657
34		WTS						46.68346795534624
35		Tewa						46.51329538728576
36		KittyMW						46.268518054858696
37		beld78						46.265023949306595
38		KOTO						45.99730834722993
39		TSURU						45.88187905303728
40		あやたか						45.71483405362014
41		Roche						45.63680594974244
42		bitou						45.47256444856554
43		Destiny						45.47093710017641
44		Guasausky						45.415843476105024
45		Bap666						45.37054276595798
46		BIRA						45.32913036811631
47		kalne						45.325893177958264
48		Jenny, the DP						45.03016857709373
49		Blackayboard						44.924171840264876
50		bozitoma						44.837301196795956
51		H0P						44.731941690451684
52		Mittens						44.708238635350696
53		フルADHD						44.61041371684758
54		Linksolidus						44.480080498888825
55		shuta						44.37603769875136
56		zilo						44.25583975533868
57		Ranryoku						44.236998253693166
58		miguel						43.99396032046927
59		Navo						43.93401808385459
60		3To4						43.88937724030185
61		jmlee337						43.83671216000339
62		Linchou						43.653904436042325
63		Zer0						43.52638859024686
64		Dark						43.49002862834227
65		Butz						43.47886555219253
66		A&B						43.199609690444774
67		Vercetty						43.0382571053925
68		Bladewise						43.03006460471468
69		あべさん						42.909278940331305
70		PH						42.617828065339985
71		Toph						42.598835034755176
72		CronoNes						42.56678899374885
73		GWR						42.25997922460654
74		AnonimoN						42.1947084042703
75		Do						42.17046546725538
76		Leso						42.03027035503335
77		くさなぎ						42.00883311766748
78		Jo$ha						41.96764732018101
79		NoPressure1						41.939880045703504
80		Takao						41.8322819597293
81		Drop						41.759381497012726
82		Tamo						41.672054739816495
83		Oni						41.61632601410905
84		Rinchan						41.38756273408234
85		Lopino						41.36899915544109
86		Ryuenho Eternal Phoenix						41.22493256087857
87		ぴーや						40.94021564581727
88		Kairi						40.893141481136475
89		Luka						40.88807192570897
90		Vlory						40.72235580833467
91		MCC						40.71534640841638
92		DRGS						40.689214640090505
93		CaptainJack						40.64983374635149
94		st0nks						40.42849903504668
95		cawa						40.37952950951415
96		Sahara						40.35427136702448
97		mamuu						40.35067040950477
98		Timi						40.253294525209625
99		Wito						40.23287006550683
100		Asol						40.19206118470022
101		dano						40.12623624506118
102		Corn						40.098807440773555
103		Tad						40.07762007033142
104		Besodea3						40.041366287789735
105		niyaty						39.97922310066967
106		urarakamomo						39.90676921593421
107		Nóiva						39.90410620275123
108		Xaerin						39.79801955151395
109		Typhoon						39.73181592956818
110		Escarcha						39.71204082165028
111		Walk						39.6915595101303
112		Papyrus						39.02602249045896
113		SigMa						38.97563803399512
114		Rugleh						38.908612593527344
115		Nue						38.73463732835843
116		IchigoMilk						38.39805146839504
117		ポレポレ						38.348045276768836
118		Moonear						38.29767634942521
119		Mittsu-						38.25943835487109
120		Nipan						38.111700709334485
121		Mr.SuiSui						37.91361546029042
122		Wachiming0						37.8951619723871
123		Komaeda						37.867883853433234
124		Nangs						37.80522962003855
125		Zanzabo						37.57829241913319
126		Umma						37.47647849044176
127		Aki						37.40818323862185
128		Poket						37.282399557335864
129		Rester						37.14385358801021
130		Pumita						36.98644115172997
131		McS33						36.96783220867124
132		Masayoshi						36.95190790339059
133		SuperDry						36.89382528623804
134		Rui						36.739692206334944
135		Hengi						36.724955819055424
136		dkdrew						36.71503579080019
137		Gleb						36.65379475655127
138		DarkSid3						36.50098008785896
139		Soyo						36.31242221123844
140		Bobesco						36.26162949368166
141		Earthquake						36.21070200604683
142		fukuhara-						35.92782381896419
143		Kancer						35.8939535803014
144		hamaguri						35.831822076636556
145		Skyy						35.47457875992322
146		Rodrillas						35.45196333305229
147		わーたべ						35.43759086338546
148		Indio						35.42940955008721
149		The13thFalco						35.41697626312446
150		kiri						35.343319850996366
151		DeadMan						35.31712025217016
152		NAKAMi						35.27486837083692
153		kuroyuki						35.16565434444588
154		Zag						35.01513067439638
155		geezer						34.99883460782381
156		LiuKss						34.97990567744638
157		haruki						34.781600119557886
158		Zentirius						34.6153723200336
159		Jelly Man Kelly						34.486655031636516
160		OP						34.38752845704464
161		el						34.26463061898231
162		DarkGenex						34.23269378170835
163		Da-yoshi						34.23245641546201
164		Cred						34.02477314453695
165		Iowndisgam						34.02076212713497
166		Gingerham						33.933626664229116
167		bensw						33.81096573255235
168		K.TAISHOU						33.80771779313073
169		ふぁいる						33.75433122724456
170		Merino						33.71304058707011
171		おらまー						33.64785645882414
172		Ashley						33.641159404525865
173		hadowater						33.57098878030655
174		TankTheNoobs						33.56272208318565
175		Skrrrrader						33.44753549490157
176		waito						33.394619684388715
177		Bratu						33.368657842645504
178		Nanashi						33.28495906573241
179		2-NE						33.23466129814183
180		yoosk						33.204470866157436
181		himeguma						33.10144914495697
182		ヤマト						33.04291532006313
